Year,SubRecipientCode,City,State,Mode,Basic Information - Subrecipient Reporter Type,Total Operating Expense,Total Active Revenue Vehicles,Annual Vehicle Revenue Miles,Total Unlinked Passenger Trips
2022,4R03-40961,Lincolnton,GA,All,Rural Reporter,"$100,077",3.0,39287.0,6223.0
2022,4R03-40977,Louisville,GA,All,Rural Reporter,"$438,860",5.0,227379.0,27522.0
2022,4R03-40985,Homer,GA,All,Rural Reporter,"$99,345",3.0,46237.0,4252.0
2022,4R03-40994,Clarkesville,GA,All,Rural Reporter,"$133,295",,30946.0,6184.0
2022,4R03-41001,Atlanta,GA,All,Rural Reporter,,,486868.0,16945.0
2022,4R03-41007,Trenton,GA,All,Rural Reporter,"$362,880",5.0,94352.0,11350.0
2022,4R03-41008,Millen,GA,All,Rural Reporter,"$65,266",1.0,13950.0,904.0
2022,4R03-41012,Summerville,GA,All,Rural Reporter,"$169,617",2.0,50675.0,7597.0
2022,4R03-41017,Vienna,GA,All,Rural Reporter,"$566,181",6.0,237825.0,21996.0
2022,4R03-41019,Lagrange,GA,All,Rural Reporter,"$398,503",8.0,99607.0,33434.0
2022,4R03-41021,Elberton,GA,All,Rural Reporter,"$355,584",3.0,78656.0,15020.0
2022,4R03-41033,Hiawassee,GA,All,Rural Reporter,"$105,623",2.0,41323.0,3490.0
2022,4R03-41035,Cedartown,GA,All,Rural Reporter,"$65,909",1.0,15349.0,3975.0
2022,4R03-41041,Greensboro,GA,All,Rural Reporter,"$247,867",3.0,118032.0,17308.0
2022,4R03-41046,Crawfordville,GA,All,Rural Reporter,"$75,203",2.0,16899.0,1428.0
2022,4R03-41055,Thomson,GA,All,Rural Reporter,"$326,886",5.0,83258.0,20565.0
2022,4R03-41057,Dawsonville,GA,All,Rural Reporter,"$267,586",4.0,68907.0,15074.0
2022,4R03-41062,Sparta,GA,All,Rural Reporter,"$393,712",4.0,179546.0,13175.0
2022,4R03-41065,Jeffersonville,GA,All,Rural Reporter,"$118,347",2.0,45448.0,6157.0
2022,4R03-41074,Gibson,GA,All,Rural Reporter,"$95,991",2.0,38240.0,3083.0
2022,4R03-41077,Butler,GA,All,Rural Reporter,"$229,757",3.0,77266.0,9486.0
2022,4R03-41078,Madison,GA,All,Rural Reporter,"$395,252",6.0,140636.0,29105.0
2022,4R03-41085,Buchanan,GA,All,Rural Reporter,"$225,551",4.0,67266.0,4770.0
2022,4R03-41086,Ringgold,GA,All,Rural Reporter,"$669,284",10.0,131322.0,17203.0
2022,4R03-41099,Mc Rae,GA,All,Rural Reporter,"$107,809",1.0,21052.0,5913.0
2022,4R03-41103,Alamo,GA,All,Rural Reporter,"$102,228",1.0,34314.0,1832.0
2022,4R03-41104,Talbotton,GA,All,Rural Reporter,"$359,564",5.0,126287.0,10031.0
2022,4R03-41108,Morris,GA,All,Rural Reporter,"$1,033,282",10.0,445331.0,32993.0
2022,4R03-41112,Darien,GA,All,Rural Reporter,"$4,743,004",52.0,1007572.0,149460.0
2022,4R03-41138,Dalton,GA,All,Rural Reporter,"$475,083",9.0,133086.0,27803.0
2022,4R03-41139,Evans,GA,All,Rural Reporter,"$703,425",10.0,164396.0,22567.0
2022,4R03-41140,Fort Gaines,GA,All,Rural Reporter,"$394,831",4.0,200591.0,16897.0
2022,4R03-41142,Jesup,GA,All,Rural Reporter,"$511,006",11.0,238098.0,57284.0
2022,4R03-41144,Hartwell,GA,All,Rural Reporter,"$138,538",2.0,45925.0,11138.0
2022,4R03-41145,Blairsville,GA,All,Rural Reporter,"$107,700",2.0,27638.0,5167.0
2022,4R03-41149,Americus,GA,All,Rural Reporter,"$421,180",4.0,68663.0,16563.0
2022,4R03-41154,Jefferson,GA,All,Rural Reporter,"$163,502",4.0,93906.0,10389.0
2022,4R03-41155,Social Circle,GA,All,Rural Reporter,"$103,886",2.0,9230.0,2580.0
2022,4R03-41156,Abbeville,GA,All,Rural Reporter,"$170,766",2.0,82114.0,5879.0
2022,4R03-41158,Dahlonega,GA,All,Rural Reporter,"$114,963",1.0,12958.0,1662.0
2022,4R03-41168,Washington,GA,All,Rural Reporter,"$248,660",3.0,78427.0,9650.0
2022,4R03-41171,La Fayette,GA,All,Rural Reporter,"$902,668",13.0,304488.0,45938.0
2022,4R03-41176,,GA,All,Rural Reporter,"$139,520",2.0,44285.0,2376.0
2022,4R03-41177,Camilla,GA,All,Rural Reporter,"$5,563,582",58.0,2060925.0,328263.0
2022,4R03-41185,Thomasville,GA,All,Rural Reporter,"$1,042,930",15.0,280787.0,73926.0
2022,4R03-41190,Dallas,GA,All,Rural Reporter,"$288,590",6.0,126464.0,12527.0
2022,4R03-41196,Cochran,GA,All,Rural Reporter,"$167,975",3.0,33744.0,2194.0
2022,4R03-44937,Fitzgerald,GA,All,Rural Reporter,"$466,586",3.0,131614.0,14424.0
2022,4R03-44945,Jasper,GA,All,Rural Reporter,"$1,510,216",26.0,317270.0,67056.0
2022,4R03-44982,Valdosta,GA,All,Rural Reporter,"$2,970,158",33.0,989815.0,124138.0
2022,4R03-60208,Dallas,TX,All,Rural Reporter,,,2252116.0,142495.0
2022,4R04-40909,Jackson,KY,All,Rural Reporter,"$1,041,197",15.0,290967.0,26541.0
2022,4R04-40941,Mount Vernon,KY,All,Rural Reporter,"$11,393,907",278.0,3956800.0,776611.0
2022,4R04-40948,Frankfort,KY,All,Rural Reporter,"$8,079,047",138.0,1658170.0,178742.0
2022,4R04-40953,Hopkinsville,KY,All,Rural Reporter,"$5,302,219",104.0,1161122.0,210420.0
2022,4R04-40971,Flemingsburg,KY,All,Rural Reporter,"$2,371,135",78.0,861708.0,62565.0
2022,4R04-40972,West Liberty,KY,All,Rural Reporter,"$187,400",4.0,22333.0,2804.0
2022,4R04-40979,Richmond,KY,All,Rural Reporter,"$2,531,079",59.0,701490.0,114734.0
2022,4R04-40997,Owenton,KY,All,Rural Reporter,"$804,433",20.0,316933.0,14602.0
2022,4R04-41006,Prestonsburg,KY,All,Rural Reporter,"$5,274,233",101.0,1758692.0,209074.0
2022,4R04-41013,Paducah,KY,All,Rural Reporter,"$3,435,434",60.0,863232.0,208632.0
2022,4R04-41023,Manchester,KY,All,Rural Reporter,"$5,265,616",132.0,1814885.0,177334.0
2022,4R04-41032,Maysville,KY,All,Rural Reporter,"$328,145",7.0,68353.0,16294.0
2022,4R04-41053,Murray,KY,All,Rural Reporter,"$1,458,696",32.0,508363.0,66532.0
2022,4R04-41083,Glasgow,KY,All,Rural Reporter,"$140,588",2.0,27330.0,4906.0
2022,4R04-41090,Louisville,KY,All,Rural Reporter,"$2,342,370",69.0,525730.0,48664.0
2022,4R04-41094,Olive Hill,KY,All,Rural Reporter,"$1,283,539",28.0,684029.0,68067.0
2022,4R04-41098,Harlan,KY,All,Rural Reporter,"$1,669,608",57.0,603664.0,36846.0
2022,4R04-41120,Frankfort,KY,All,Rural Reporter,"$1,407,698",29.0,322282.0,76321.0
2022,4R04-41165,Lebanon,KY,All,Rural Reporter,"$3,110,042",93.0,1536714.0,103870.0
2022,4R04-41178,Hazard,KY,All,Rural Reporter,"$7,422,813",100.0,1274849.0,90706.0
2022,4R04-41179,Fulton,KY,All,Rural Reporter,"$2,960,156",50.0,1046876.0,65002.0
2022,4R04-44939,Carrollton,KY,All,Rural Reporter,"$172,858",4.0,56880.0,3418.0
2022,4R04-44944,Scottsville,KY,All,Rural Reporter,"$169,773",2.0,27873.0,3162.0
2022,4R05-40922,Mendenhall,MS,All,Rural Reporter,"$786,761",28.0,416320.0,23690.0
2022,4R05-40935,Clarksdale,MS,All,Rural Reporter,,,1459455.0,111184.0
2022,4R05-40955,Jackson,MS,All,Rural Reporter,"$734,125",20.0,332882.0,33803.0
2022,4R05-40957,Vicksburg,MS,All,Rural Reporter,"$933,960",27.0,204699.0,25025.0
2022,4R05-40969,Canton,MS,All,Rural Reporter,"$797,752",12.0,131589.0,19881.0
2022,4R05-40987,Hazlehurst,MS,All,Rural Reporter,"$416,744",22.0,122128.0,10238.0
2022,4R05-41024,Itta Bena,MS,All,Rural Reporter,"$541,372",29.0,129701.0,17602.0
2022,4R05-41030,Mississippi State,MS,All,Rural Reporter,"$3,355,145",45.0,746357.0,452076.0
2022,4R05-41039,Booneville,MS,All,Rural Reporter,"$2,329,019",51.0,872239.0,123469.0
2022,4R05-41044,Richton,MS,All,Rural Reporter,"$1,506,213",31.0,873475.0,58993.0
2022,4R05-41051,Prentiss,MS,All,Rural Reporter,"$547,896",16.0,224154.0,20652.0
2022,4R05-41052,Oxford,MS,All,Rural Reporter,"$4,131,542",33.0,770958.0,552913.0
2022,4R05-41096,Port Gibson,MS,All,Rural Reporter,"$1,552,487",31.0,889961.0,57179.0
2022,4R05-41121,Natchez,MS,All,Rural Reporter,"$1,349,661",34.0,321938.0,22054.0
2022,4R05-41183,Clarksdale,MS,All,Rural Reporter,"$1,692,993",40.0,682270.0,59427.0
2022,4R05-41192,Cleveland,MS,All,Rural Reporter,"$2,366,790",68.0,1433277.0,137462.0
2022,4R05-44928,Laurel,MS,All,Rural Reporter,"$917,852",19.0,411093.0,43680.0
2022,4R05-44946,Summit,MS,All,Rural Reporter,"$492,821",20.0,652248.0,19982.0
2022,4R05-44948,Macon,MS,All,Rural Reporter,"$329,444",9.0,138229.0,8042.0
2022,4R05-44978,,MS,All,Rural Reporter,"$758,707",12.0,421131.0,20724.0
2022,4R05-44979,Winona,MS,All,Rural Reporter,"$407,642",6.0,158965.0,4905.0
2022,4R05-44983,Philadelphia,MS,All,Rural Reporter,"$324,188",5.0,132150.0,16827.0
2022,4R06-40913,Robbinsville,NC,All,Rural Reporter,"$691,813",9.0,269363.0,26734.0
2022,4R06-40915,Kenansville,NC,All,Rural Reporter,"$832,592",14.0,495163.0,48705.0
2022,4R06-40918,Wilkesboro,NC,All,Rural Reporter,"$1,068,253",24.0,752552.0,89971.0
2022,4R06-40921,Asheboro,NC,All,Rural Reporter,"$1,699,609",32.0,387171.0,53126.0
2022,4R06-40929,Reidsville,NC,All,Rural Reporter,"$1,735,080",29.0,681193.0,97480.0
2022,4R06-40933,Clinton,NC,All,Rural Reporter,"$866,422",19.0,567783.0,56465.0
2022,4R06-40934,Columbus,NC,All,Rural Reporter,"$512,458",15.0,187504.0,31347.0
2022,4R06-40938,Burgaw,NC,All,Rural Reporter,"$862,349",10.0,332366.0,23887.0
2022,4R06-40942,Lincolnton,NC,All,Rural Reporter,"$1,422,122",22.0,499092.0,64971.0
2022,4R06-40943,Smithfield,NC,All,Rural Reporter,"$2,849,443",32.0,1073180.0,151104.0
2022,4R06-40944,Beaufort,NC,All,Rural Reporter,"$1,069,983",16.0,452021.0,83706.0
2022,4R06-40947,Gatesville,NC,All,Rural Reporter,"$420,428",9.0,255320.0,19975.0
2022,4R06-40959,Plymouth,NC,All,Rural Reporter,"$383,300",8.0,100163.0,13074.0
2022,4R06-40976,Marshall,NC,All,Rural Reporter,"$549,087",11.0,201432.0,13435.0
2022,4R06-40983,Rutherfordton,NC,All,Rural Reporter,"$1,030,052",26.0,368549.0,64096.0
2022,4R06-40984,Hendersonville,NC,All,Rural Reporter,"$598,018",16.0,108459.0,19301.0
2022,4R06-40990,Williamston,NC,All,Rural Reporter,"$657,264",13.0,208292.0,28133.0
2022,4R06-40996,Yanceyville,NC,All,Rural Reporter,"$439,711",10.0,292084.0,26366.0
2022,4R06-41004,Pittsboro,NC,All,Rural Reporter,"$1,617,703",29.0,846039.0,82092.0
2022,4R06-41010,Roxboro,NC,All,Rural Reporter,"$941,183",14.0,384474.0,55122.0
2022,4R06-41025,Charlotte,NC,All,Rural Reporter,,,222549.0,8833.0
2022,4R06-41028,Laurinburg,NC,All,Rural Reporter,"$402,789",10.0,129584.0,24367.0
2022,4R06-41029,West Jefferson,NC,All,Rural Reporter,"$1,231,847",19.0,733482.0,82710.0
2022,4R06-41031,Snow Hill,NC,All,Rural Reporter,"$381,765",8.0,168986.0,26609.0
2022,4R06-41034,Washington,NC,All,Rural Reporter,"$1,029,836",13.0,474896.0,46231.0
2022,4R06-41038,Swanquarter,NC,All,Rural Reporter,"$336,560",10.0,138659.0,16123.0
2022,4R06-41043,Bakersville,NC,All,Rural Reporter,"$766,947",15.0,314490.0,41345.0
2022,4R06-41045,Manteo,NC,All,Rural Reporter,"$531,473",10.0,194077.0,9413.0
2022,4R06-41048,Henderson,NC,All,Rural Reporter,"$4,055,642",55.0,1957721.0,215194.0
2022,4R06-41058,Shallotte,NC,All,Rural Reporter,"$636,094",19.0,344376.0,52413.0
2022,4R06-41064,Carthage,NC,All,Rural Reporter,"$891,269",16.0,335667.0,44267.0
2022,4R06-41066,Bryson City,NC,All,Rural Reporter,"$375,257",10.0,78136.0,9303.0
2022,4R06-41069,Murphy,NC,All,Rural Reporter,"$626,008",10.0,222865.0,36565.0
2022,4R06-41082,Shelby,NC,All,Rural Reporter,"$1,569,656",25.0,521031.0,82168.0
2022,4R06-41111,Elizabeth City,NC,All,Rural Reporter,"$2,029,324",29.0,589298.0,81781.0
2022,4R06-41113,Wadesboro,NC,All,Rural Reporter,"$818,428",15.0,303775.0,25197.0
2022,4R06-41115,,NC,All,Rural Reporter,"$536,209",12.0,150674.0,23303.0
2022,4R06-41119,Lillington,NC,All,Rural Reporter,"$1,249,314",26.0,457800.0,49534.0
2022,4R06-41124,Hamlet,NC,All,Rural Reporter,"$739,137",12.0,397171.0,47715.0
2022,4R06-41127,Boone,NC,All,Rural Reporter,"$4,388,365",43.0,890914.0,1263807.0
2022,4R06-41130,Newland,NC,All,Rural Reporter,"$786,233",12.0,326128.0,26785.0
2022,4R06-41131,Rich Square,NC,All,Rural Reporter,"$1,189,982",25.0,361458.0,44760.0
2022,4R06-41134,Boonville,NC,All,Rural Reporter,"$3,266,869",61.0,1065489.0,109762.0
2022,4R06-41137,Sparta,NC,All,Rural Reporter,"$387,973",11.0,174704.0,15411.0
2022,4R06-41143,Burnsville,NC,All,Rural Reporter,"$365,457",11.0,148392.0,20285.0
2022,4R06-41150,Sanford,NC,All,Rural Reporter,"$926,504",23.0,358190.0,76003.0
2022,4R06-41160,Hayesville,NC,All,Rural Reporter,"$711,229",14.0,224229.0,16122.0
2022,4R06-41162,Kinston,NC,All,Rural Reporter,"$1,361,295",18.0,657197.0,87419.0
2022,4R06-41166,Elizabethtown,NC,All,Rural Reporter,"$526,446",9.0,77506.0,19959.0
2022,4R06-41167,Sylva,NC,All,Rural Reporter,"$718,854",13.0,185019.0,29512.0
2022,4R06-41172,Whiteville,NC,All,Rural Reporter,"$1,002,828",17.0,319499.0,38815.0
2022,4R06-41181,Albemarle,NC,All,Rural Reporter,"$964,163",18.0,228024.0,45523.0
2022,4R06-41187,Lumberton,NC,All,Rural Reporter,"$1,275,941",17.0,351596.0,56105.0
2022,4R06-41191,Franklin,NC,All,Rural Reporter,"$995,515",16.0,344640.0,41677.0
2022,4R06-44931,Wilson,NC,All,Rural Reporter,"$2,066,449",41.0,654128.0,234231.0
2022,4R06-44947,Swanquarter,NC,All,Rural Reporter,"$162,786",4.0,13075.0,30022.0
2022,4R06-44958,Raleigh,NC,All,Rural Reporter,"$41,279,139",23.0,260396.0,1431686.0
2022,4R06-44977,Marion,NC,All,Rural Reporter,"$634,820",14.0,199431.0,26600.0
2022,4R06-60208,Dallas,TX,All,Rural Reporter,,,704527.0,57443.0
2022,4R07-40235,Aiken,SC,All,Rural Reporter,"$1,330,249",25.0,528080.0,81950.0
2022,4R07-40952,Kingstree,SC,All,Rural Reporter,"$812,063",34.0,365256.0,58199.0
2022,4R07-40974,Bamberg,SC,All,Rural Reporter,"$1,735,712",28.0,1046144.0,108816.0
2022,4R07-40988,,SC,All,Rural Reporter,"$587,327",16.0,350906.0,29440.0
2022,4R07-41001,Atlanta,GA,All,Rural Reporter,,,711290.0,53056.0
2022,4R07-41002,Barnwell,SC,All,Rural Reporter,"$1,098,957",22.0,552341.0,57452.0
2022,4R07-41003,Winnsboro,SC,All,Rural Reporter,"$828,120",16.0,211431.0,26591.0
2022,4R07-41022,Newberry,SC,All,Rural Reporter,"$1,040,714",25.0,484699.0,51320.0
2022,4R07-41042,Mccormick,SC,All,Rural Reporter,"$849,014",15.0,333326.0,39839.0
2022,4R07-41146,Chester,SC,All,Rural Reporter,"$809,942",15.0,278597.0,30786.0
2022,4R07-41174,Seneca,SC,All,Rural Reporter,,,,
2022,4R07-41197,Columbia,SC,All,Rural Reporter,,,,0.0
2022,4R07-44934,Orangeburg,SC,All,Rural Reporter,,,,
2022,4R07-60208,Dallas,TX,All,Rural Reporter,,,795742.0,55334.0
2022,4R08-40954,Mt Pleasant,TN,All,Rural Reporter,"$8,231,265",189.0,2018222.0,231821.0
2022,4R08-40978,Cookeville,TN,All,Rural Reporter,"$8,117,889",120.0,2695510.0,297159.0
2022,4R08-40989,Dunlap,TN,All,Rural Reporter,"$4,473,359",103.0,1889821.0,132522.0
2022,4R08-41020,Covington,TN,All,Rural Reporter,"$1,675,364",37.0,498470.0,28062.0
2022,4R08-41102,Gatlinburg,TN,All,Rural Reporter,"$1,415,539",21.0,208446.0,573039.0
2022,4R08-41106,Martin,TN,All,Rural Reporter,"$5,619,789",85.0,1678034.0,185377.0
2022,4R08-41136,Pigeon Forge,TN,All,Rural Reporter,"$3,735,116",42.0,404163.0,2276354.0
2022,4R08-41151,Henderson,TN,All,Rural Reporter,"$4,633,679",66.0,1224262.0,119292.0
2022,4R09-40991,Utuado,PR,All,Rural Reporter,"$23,508",1.0,9708.0,2003.0
2022,4R09-44941,Jayuya,PR,All,Rural Reporter,"$84,965",7.0,27501.0,970.0
2022,4R09-44942,Coamo,PR,All,Rural Reporter,"$79,100",6.0,24019.0,1135.0
2022,4R09-44943,Vieques,PR,All,Rural Reporter,"$57,744",3.0,34963.0,1879.0
2022,4R09-44976,Patillas,PR,All,Rural Reporter,"$92,120",8.0,23110.0,1162.0
2022,5R01-50219,Ottawa,IL,All,Rural Reporter,"$1,895,339",29.0,405559.0,52123.0
2022,5R01-50221,Greenville,IL,All,Rural Reporter,"$672,889",17.0,168932.0,27057.0
2022,5R01-50223,Danville,IL,All,Rural Reporter,"$1,435,084",26.0,372916.0,54330.0
2022,5R01-50232,Macomb,IL,All,Rural Reporter,"$2,955,395",33.0,360157.0,237438.0
2022,5R01-50234,Mount Carroll,IL,All,Rural Reporter,"$723,835",14.0,247371.0,26718.0
2022,5R01-50237,Rock Island,IL,All,Rural Reporter,"$527,592",11.0,156288.0,10870.0
2022,5R01-50250,Dixon,IL,All,Rural Reporter,"$2,210,406",27.0,584796.0,78058.0
2022,5R01-50252,Carlinville,IL,All,Rural Reporter,"$1,226,137",45.0,826362.0,62165.0
2022,5R01-50253,Morris,IL,All,Rural Reporter,"$642,658",9.0,163065.0,13442.0
2022,5R01-50258,Quincy,IL,All,Rural Reporter,"$3,400,641",20.0,600251.0,295566.0
2022,5R01-50263,Princeton,IL,All,Rural Reporter,"$1,525,139",22.0,475431.0,57948.0
2022,5R01-50269,Urbana,IL,All,Rural Reporter,"$774,907",15.0,248968.0,23539.0
2022,5R01-50283,Monmouth,IL,All,Rural Reporter,"$636,865",15.0,130488.0,49415.0
2022,5R01-50301,Cambridge,IL,All,Rural Reporter,"$693,368",19.0,356626.0,40777.0
2022,5R01-50304,Lewistown,IL,All,Rural Reporter,"$524,258",11.0,75287.0,16051.0
2022,5R01-50315,Vienna,IL,All,Rural Reporter,"$4,403,578",65.0,1132856.0,106948.0
2022,5R01-50327,Centralia,IL,All,Rural Reporter,"$10,220,136",152.0,1339300.0,321210.0
2022,5R01-50328,Kankakee,IL,All,Rural Reporter,"$704,903",13.0,213335.0,25839.0
2022,5R01-50329,Eureka,IL,All,Rural Reporter,"$487,881",8.0,247257.0,8814.0
2022,5R01-50338,Bloomington,IL,All,Rural Reporter,"$2,095,294",39.0,373218.0,56643.0
2022,5R01-50339,Sparta,IL,All,Rural Reporter,"$680,838",17.0,157492.0,8021.0
2022,5R01-50345,Effingham,IL,All,Rural Reporter,"$525,905",14.0,181918.0,47823.0
2022,5R01-50352,Yorkville,IL,All,Rural Reporter,"$1,175,172",17.0,136723.0,22806.0
2022,5R01-50364,Galena,IL,All,Rural Reporter,"$935,034",18.0,288606.0,42027.0
2022,5R01-50385,Carthage,IL,All,Rural Reporter,"$264,051",8.0,85663.0,6384.0
2022,5R01-50411,Lincoln,IL,All,Rural Reporter,"$288,155",11.0,101413.0,11176.0
2022,5R01-50412,Freeport,IL,All,Rural Reporter,"$945,001",15.0,226397.0,41508.0
2022,5R01-50414,Jacksonville,IL,All,Rural Reporter,"$1,872,951",51.0,501617.0,86956.0
2022,5R01-50420,Pekin,IL,All,Rural Reporter,"$836,069",16.0,417264.0,39782.0
2022,5R01-50425,Monticello,IL,All,Rural Reporter,"$1,171,080",17.0,390440.0,47197.0
2022,5R01-50447,Charleston,IL,All,Rural Reporter,"$1,213,153",21.0,197765.0,31820.0
2022,5R01-50458,Morrison,IL,All,Rural Reporter,"$589,734",20.0,140443.0,29929.0
2022,5R01-50496,Shelbyville,IL,All,Rural Reporter,"$1,508,225",29.0,318356.0,70312.0
2022,5R01-50502,Galesburg,IL,All,Rural Reporter,"$2,127,334",15.0,295682.0,94052.0
2022,5R01-55307,Springfield,IL,All,Rural Reporter,"$679,786",15.0,72910.0,4424.0
2022,5R01-55313,Lacon,IL,All,Rural Reporter,"$287,622",12.0,136853.0,9554.0
2022,5R01-55315,Charleston,IL,All,Rural Reporter,"$239,885",3.0,48712.0,10565.0
2022,5R01-55316,Jerseyville,IL,All,Rural Reporter,"$829,716",15.0,306664.0,26430.0
2022,5R02-40469,Indianapolis,IN,All,Rural Reporter,,,655540.0,35315.0
2022,5R02-50230,Lebanon,IN,All,Rural Reporter,"$698,328",18.0,232288.0,18613.0
2022,5R02-50246,Plymouth,IN,All,Rural Reporter,"$450,306",10.0,184436.0,26796.0
2022,5R02-50248,Angola,IN,All,Rural Reporter,"$452,605",10.0,103381.0,13455.0
2022,5R02-50249,Richmond,IN,All,Rural Reporter,"$1,268,286",14.0,221374.0,142858.0
2022,5R02-50272,Anderson,IN,All,Rural Reporter,"$420,122",6.0,103649.0,13759.0
2022,5R02-50276,Loogootee,IN,All,Rural Reporter,"$2,914,346",88.0,1126186.0,116170.0
2022,5R02-50280,Rushville,IN,All,Rural Reporter,"$329,722",4.0,21824.0,9778.0
2022,5R02-50281,Logansport,IN,All,Rural Reporter,"$1,562,840",36.0,536848.0,102289.0
2022,5R02-50289,Warsaw,IN,All,Rural Reporter,"$688,204",12.0,127436.0,35563.0
2022,5R02-50302,Washington,IN,All,Rural Reporter,"$152,940",3.0,26110.0,11979.0
2022,5R02-50305,Lagrange,IN,All,Rural Reporter,"$982,640",14.0,337922.0,35466.0
2022,5R02-50307,Yorktown,IN,All,Rural Reporter,"$1,287,612",25.0,265164.0,31434.0
2022,5R02-50308,Ellettsville,IN,All,Rural Reporter,"$1,380,366",26.0,311739.0,38415.0
2022,5R02-50324,Dillsboro,IN,All,Rural Reporter,"$1,716,912",32.0,407396.0,40372.0
2022,5R02-50330,Auburn,IN,All,Rural Reporter,"$655,047",12.0,158656.0,18119.0
2022,5R02-50347,Corydon,IN,All,Rural Reporter,"$855,692",35.0,156183.0,18500.0
2022,5R02-50354,Huntingburg,IN,All,Rural Reporter,"$222,164",3.0,23116.0,11589.0
2022,5R02-50358,New Castle,IN,All,Rural Reporter,"$828,215",8.0,38981.0,32285.0
2022,5R02-50361,Huntington,IN,All,Rural Reporter,"$764,550",15.0,255224.0,32248.0
2022,5R02-50365,Lafayette,IN,All,Rural Reporter,"$164,408",6.0,12869.0,725.0
2022,5R02-50387,Liberty,IN,All,Rural Reporter,"$476,518",12.0,100573.0,9198.0
2022,5R02-50389,Paoli,IN,All,Rural Reporter,"$377,045",14.0,59548.0,8914.0
2022,5R02-50392,Vincennes,IN,All,Rural Reporter,"$893,186",22.0,189502.0,52287.0
2022,5R02-50399,Connersville,IN,All,Rural Reporter,"$496,156",10.0,181323.0,27625.0
2022,5R02-50403,Bluffton,IN,All,Rural Reporter,"$727,623",14.0,147313.0,27623.0
2022,5R02-50407,Bedford,IN,All,Rural Reporter,"$659,550",5.0,60185.0,20398.0
2022,5R02-50422,Albion,IN,All,Rural Reporter,"$694,770",19.0,270352.0,25568.0
2022,5R02-50441,Wabash,IN,All,Rural Reporter,"$479,775",8.0,78991.0,13416.0
2022,5R02-50444,Monticello,IN,All,Rural Reporter,"$301,347",7.0,50355.0,9857.0
2022,5R02-50454,Peru,IN,All,Rural Reporter,"$611,006",13.0,202395.0,27825.0
2022,5R02-50468,Columbia City,IN,All,Rural Reporter,"$810,412",12.0,210511.0,28815.0
2022,5R02-50483,Brookville,IN,All,Rural Reporter,"$454,716",10.0,96898.0,18535.0
2022,5R02-50484,Rochester,IN,All,Rural Reporter,"$471,520",11.0,140568.0,24249.0
2022,5R02-50485,Marion,IN,All,Rural Reporter,"$1,408,159",12.0,185607.0,115459.0
2022,5R02-50493,Terre Haute,IN,All,Rural Reporter,"$324,886",7.0,25104.0,2936.0
2022,5R02-50499,Frankfort,IN,All,Rural Reporter,"$536,189",13.0,94876.0,32583.0
2022,5R02-50501,Seymour,IN,All,Rural Reporter,"$375,441",10.0,85179.0,29766.0
2022,5R02-55309,Brookpark,OH,All,Rural Reporter,,,615703.0,45299.0
2022,5R02-55310,Monon,IN,All,Rural Reporter,"$1,069,928",34.0,292080.0,31238.0
2022,5R02-55664,Shelbyville,IN,All,Rural Reporter,"$286,139",7.0,41749.0,8295.0
2022,5R02-55665,Nashville,IN,All,Rural Reporter,"$155,959",3.0,93372.0,5552.0
2022,5R02-60208,Dallas,TX,All,Rural Reporter,,,116973.0,13359.0
2022,5R02-70116,West Burlington,IA,All,Rural Reporter,,,59337.0,16584.0
2022,5R03-44981,Louisville,KY,All,Rural Reporter,,,129940.0,5396.0
2022,5R03-50188,Brookpark,OH,All,Rural Reporter,,,86621.0,26738.0
2022,5R03-50217,East Tawas,MI,All,Rural Reporter,"$596,193",7.0,135946.0,22000.0
2022,5R03-50224,Caro,MI,All,Rural Reporter,"$1,266,056",19.0,252127.0,33514.0
2022,5R03-50225,Standish,MI,All,Rural Reporter,"$622,743",9.0,256535.0,17177.0
2022,5R03-50227,Owosso,MI,All,Rural Reporter,"$1,279,950",18.0,521583.0,54318.0
2022,5R03-50233,Alpena,MI,All,Rural Reporter,"$1,573,495",28.0,327608.0,75928.0
2022,5R03-50240,Manistique,MI,All,Rural Reporter,"$1,070,983",10.0,242240.0,36191.0
2022,5R03-50241,Sault Sainte Marie,MI,All,Rural Reporter,"$4,455,472",17.0,407166.0,853785.0
2022,5R03-50242,Prudenville,MI,All,Rural Reporter,"$2,363,319",27.0,518069.0,66327.0
2022,5R03-50244,Mt. Pleasant,MI,All,Rural Reporter,"$5,760,800",41.0,1096374.0,268721.0
2022,5R03-50260,Charlotte,MI,All,Rural Reporter,"$2,173,533",26.0,571044.0,76292.0
2022,5R03-50265,Marshall,MI,All,Rural Reporter,"$463,026",5.0,81382.0,18833.0
2022,5R03-50268,Hillsdale,MI,All,Rural Reporter,"$346,248",4.0,49795.0,24870.0
2022,5R03-50282,Kalkaska,MI,All,Rural Reporter,"$1,015,831",22.0,183216.0,67242.0
2022,5R03-50285,Cheboygan,MI,All,Rural Reporter,"$927,172",14.0,215000.0,35147.0
2022,5R03-50310,Cassopolis,MI,All,Rural Reporter,"$477,465",12.0,136582.0,9471.0
2022,5R03-50313,Boyne City,MI,All,Rural Reporter,"$1,551,418",19.0,312507.0,44850.0
2022,5R03-50314,St. Johns,MI,All,Rural Reporter,"$2,800,594",30.0,752268.0,60041.0
2022,5R03-50323,Adrian,MI,All,Rural Reporter,"$376,263",6.0,64782.0,31812.0
